word:let' start_time:0:0 end_time:0:1
word:1 start_time:8:58 end_time:8:58
word:time start_time:8:58 end_time:8:58
word:everi start_time:8:58 end_time:8:59
word:element start_time:8:59 end_time:8:59
word:in start_time:8:59 end_time:8:59
word:here start_time:8:59 end_time:8:59
word:so start_time:8:59 end_time:9:0
word:7 start_time:9:0 end_time:9:1
word:- start_time:9:1 end_time:9:1
word:2 start_time:9:1 end_time:9:2
word:- start_time:9:2 end_time:9:3
word:3 start_time:9:3 end_time:9:3
word:+ start_time:9:3 end_time:9:4
word:5 start_time:9:4 end_time:9:4
word:and start_time:9:6 end_time:9:6
word:then start_time:9:6 end_time:9:6
word:we start_time:9:6 end_time:9:6
word:could start_time:9:6 end_time:9:7
word:do start_time:9:7 end_time:9:7
word:is start_time:9:7 end_time:9:7
word:do start_time:9:7 end_time:9:7
word:what start_time:9:7 end_time:9:7
word:we start_time:9:7 end_time:9:7
word:did start_time:9:7 end_time:9:8
word:up start_time:9:8 end_time:9:8
word:there start_time:9:8 end_time:9:8
word:and start_time:9:8 end_time:9:8
word:we start_time:9:8 end_time:9:8
word:know start_time:9:8 end_time:9:8
word:what start_time:9:8 end_time:9:8
word:day start_time:9:8 end_time:9:9
word:is start_time:9:9 end_time:9:9
word:so start_time:9:9 end_time:9:10
word:thi start_time:9:10 end_time:9:10
word:would start_time:9:10 end_time:9:11
word:equal start_time:9:11 end_time:9:11
word:a start_time:9:11 end_time:9:12
word:c start_time:9:12 end_time:9:12
word:a start_time:9:12 end_time:9:13
word:is start_time:9:13 end_time:9:13
word:up start_time:9:13 end_time:9:13
word:here start_time:9:13 end_time:9:13
word:so start_time:9:13 end_time:9:13
word:3 start_time:9:13 end_time:9:14
word:+ start_time:9:14 end_time:9:14
word:7 start_time:9:14 end_time:9:14
word:is start_time:9:14 end_time:9:14
word:10 start_time:9:14 end_time:9:15
word:-1 start_time:9:15 end_time:9:17
word:+ start_time:9:17 end_time:9:17
word:-2 start_time:9:17 end_time:9:18
word:- start_time:9:18 end_time:9:18
word:322 start_time:9:18 end_time:9:20
word:+ start_time:9:20 end_time:9:20
word:-3 start_time:9:20 end_time:9:21
word:is start_time:9:21 end_time:9:22
word:-1 start_time:9:22 end_time:9:22
word:0 start_time:9:24 end_time:9:24
word:+ start_time:9:24 end_time:9:25
word:5 start_time:9:25 end_time:9:25
word:is start_time:9:25 end_time:9:25
word:5 start_time:9:25 end_time:9:26
word:are start_time:9:27 end_time:9:28
word:you start_time:9:28 end_time:9:28
word:don't start_time:9:28 end_time:9:28
word:have start_time:9:28 end_time:9:28
word:to start_time:9:28 end_time:9:28
word:go start_time:9:28 end_time:9:28
word:through start_time:9:28 end_time:9:28
word:thi start_time:9:28 end_time:9:29
word:exercis start_time:9:29 end_time:9:29
word:right start_time:9:29 end_time:9:29
word:here start_time:9:29 end_time:9:29
word:you start_time:9:29 end_time:9:30
word:could start_time:9:30 end_time:9:30
word:have start_time:9:30 end_time:9:30
word:liter start_time:9:30 end_time:9:30
word:just start_time:9:30 end_time:9:30
word:subtract start_time:9:30 end_time:9:31
word:these start_time:9:31 end_time:9:31
word:element start_time:9:31 end_time:9:32
word:from start_time:9:32 end_time:9:32
word:these start_time:9:32 end_time:9:32
word:element start_time:9:32 end_time:9:32
word:if start_time:9:32 end_time:9:33
word:you'v start_time:9:33 end_time:9:33
word:got start_time:9:33 end_time:9:33
word:the start_time:9:33 end_time:9:33
word:same start_time:9:33 end_time:9:33
word:valu start_time:9:33 end_time:9:34
word:I start_time:9:34 end_time:9:34
word:did start_time:9:34 end_time:9:34
word:thi start_time:9:34 end_time:9:34
word:becaus start_time:9:34 end_time:9:35
word:I start_time:9:35 end_time:9:35
word:want start_time:9:35 end_time:9:35
word:to start_time:9:35 end_time:9:35
word:show start_time:9:35 end_time:9:35
word:you start_time:9:35 end_time:9:35
word:also start_time:9:35 end_time:9:36
word:that start_time:9:36 end_time:9:36
word:multipli start_time:9:36 end_time:9:37
word:a start_time:9:37 end_time:9:37
word:scalar start_time:9:37 end_time:9:38
word:x start_time:9:38 end_time:9:38
word:valu start_time:9:38 end_time:9:39
word:our start_time:9:39 end_time:9:39
word:number start_time:9:39 end_time:9:40
word:X start_time:9:40 end_time:9:40
word:matrix start_time:9:40 end_time:9:40
word:it' start_time:9:40 end_time:9:41
word:just start_time:9:41 end_time:9:41
word:multipli start_time:9:41 end_time:9:41
word:though start_time:9:41 end_time:9:41
word:that start_time:9:41 end_time:9:42
word:number start_time:9:42 end_time:9:42
word:time start_time:9:42 end_time:9:42
word:all start_time:9:42 end_time:9:43
word:of start_time:9:43 end_time:9:43
word:the start_time:9:43 end_time:9:43
word:element start_time:9:43 end_time:9:44
word:of start_time:9:44 end_time:9:44
word:the start_time:9:44 end_time:9:44
word:matrix start_time:9:44 end_time:9:44
word:by start_time:9:44 end_time:9:47
word:thi start_time:9:47 end_time:9:47
word:definit start_time:9:47 end_time:9:47
word:of start_time:9:47 end_time:9:47
word:matrix start_time:9:47 end_time:9:48
word:addit start_time:9:48 end_time:9:48
word:what start_time:9:48 end_time:9:48
word:do start_time:9:48 end_time:9:49
word:we start_time:9:49 end_time:9:49
word:know start_time:9:49 end_time:9:49
word:what start_time:9:49 end_time:9:50
word:we start_time:9:50 end_time:9:50
word:know start_time:9:50 end_time:9:50
word:that start_time:9:50 end_time:9:50
word:both start_time:9:50 end_time:9:50
word:matric start_time:9:50 end_time:9:51
word:have start_time:9:51 end_time:9:51
word:to start_time:9:51 end_time:9:52
word:be start_time:9:52 end_time:9:52
word:the start_time:9:52 end_time:9:52
word:same start_time:9:52 end_time:9:52
word:size start_time:9:52 end_time:9:52
word:by start_time:9:52 end_time:9:53
word:thi start_time:9:53 end_time:9:53
word:definit start_time:9:53 end_time:9:54
word:the start_time:9:54 end_time:9:54
word:way start_time:9:54 end_time:9:54
word:we start_time:9:54 end_time:9:54
word:were start_time:9:54 end_time:9:55
word:ad start_time:9:55 end_time:9:55
word:so start_time:9:55 end_time:9:55
word:for start_time:9:55 end_time:9:55
word:exampl start_time:9:55 end_time:9:55
word:you start_time:9:55 end_time:9:56
word:could start_time:9:56 end_time:9:57
word:add start_time:9:57 end_time:9:57
word:these start_time:9:57 end_time:9:57
word:two start_time:9:57 end_time:9:57
word:matric start_time:9:57 end_time:9:58
word:you start_time:9:58 end_time:9:58
word:could start_time:9:58 end_time:9:58
word:add start_time:9:58 end_time:9:59
word:I start_time:9:59 end_time:9:59
word:don't start_time:9:59 end_time:9:59
word:know start_time:9:59 end_time:10:0
word:one start_time:10:0 end_time:10:0
word:two start_time:10:0 end_time:10:0
word:three start_time:10:0 end_time:10:1
word:four start_time:10:1 end_time:10:2
word:five start_time:10:2 end_time:10:2
word:six start_time:10:2 end_time:10:3
word:seven start_time:10:3 end_time:10:3
word:eight start_time:10:3 end_time:10:4
word:nine start_time:10:4 end_time:10:4
word:to start_time:10:4 end_time:10:6
word:thi start_time:10:6 end_time:10:6
word:matrix start_time:10:6 end_time:10:6
word:to start_time:10:6 end_time:10:7
word:I start_time:10:7 end_time:10:8
word:don't start_time:10:8 end_time:10:8
word:know start_time:10:8 end_time:10:8
word:-10 start_time:10:8 end_time:10:9
word:- start_time:10:9 end_time:10:10
word:100 start_time:10:10 end_time:10:11
word:- start_time:10:11 end_time:10:12
word:1000 start_time:10:12 end_time:10:13
word:i'm start_time:10:13 end_time:10:13
word:make start_time:10:13 end_time:10:13
word:up start_time:10:13 end_time:10:13
word:number start_time:10:13 end_time:10:13
word:1 start_time:10:13 end_time:10:14
word:0 start_time:10:14 end_time:10:15
word:0 start_time:10:15 end_time:10:15
word:1 start_time:10:15 end_time:10:17
word:0 start_time:10:17 end_time:10:17
word:1 start_time:10:17 end_time:10:17
word:you start_time:10:18 end_time:10:19
word:can start_time:10:19 end_time:10:19
word:have start_time:10:19 end_time:10:19
word:these start_time:10:19 end_time:10:19
word:two start_time:10:19 end_time:10:19
word:matric start_time:10:19 end_time:10:20
word:right start_time:10:20 end_time:10:20
word:becaus start_time:10:20 end_time:10:21
word:they start_time:10:21 end_time:10:21
word:have start_time:10:21 end_time:10:21
word:the start_time:10:21 end_time:10:21
word:same start_time:10:21 end_time:10:21
word:number start_time:10:21 end_time:10:22
word:of start_time:10:22 end_time:10:22
word:row start_time:10:22 end_time:10:22
word:and start_time:10:22 end_time:10:22
word:same start_time:10:22 end_time:10:22
word:number start_time:10:22 end_time:10:23
word:of start_time:10:23 end_time:10:23
word:column start_time:10:23 end_time:10:23
word:so start_time:10:23 end_time:10:24
word:for start_time:10:24 end_time:10:24
word:exampl start_time:10:24 end_time:10:24
word:that start_time:10:24 end_time:10:24
word:when start_time:10:24 end_time:10:25
word:you start_time:10:25 end_time:10:25
word:if start_time:10:25 end_time:10:25
word:you start_time:10:25 end_time:10:25
word:were start_time:10:25 end_time:10:25
word:to start_time:10:25 end_time:10:25
word:add start_time:10:25 end_time:10:26
word:them start_time:10:26 end_time:10:26
word:the start_time:10:26 end_time:10:26
word:first start_time:10:26 end_time:10:26
word:term start_time:10:26 end_time:10:27
word:up start_time:10:27 end_time:10:27
word:your start_time:10:27 end_time:10:27
word:B1 start_time:10:27 end_time:10:27
word:+ start_time:10:27 end_time:10:27
word:- start_time:10:27 end_time:10:29
word:10 start_time:10:29 end_time:10:29
word:soni start_time:10:29 end_time:10:29
word:- start_time:10:29 end_time:10:30
word:9 start_time:10:30 end_time:10:30
word:2 start_time:10:30 end_time:10:31
word:+ start_time:10:31 end_time:10:31
word:- start_time:10:31 end_time:10:31
word:400 start_time:10:31 end_time:10:32
word:- start_time:10:32 end_time:10:32
word:98 start_time:10:32 end_time:10:33
word:I start_time:10:33 end_time:10:33
word:think start_time:10:33 end_time:10:33
word:you start_time:10:33 end_time:10:33
word:get start_time:10:33 end_time:10:33
word:the start_time:10:33 end_time:10:34
word:point start_time:10:34 end_time:10:34
word:you start_time:10:34 end_time:10:34
word:know start_time:10:34 end_time:10:34
word:you start_time:10:34 end_time:10:34
word:would start_time:10:34 end_time:10:35
word:have start_time:10:35 end_time:10:35
word:exactli start_time:10:35 end_time:10:35
word:nine start_time:10:35 end_time:10:36
word:element start_time:10:36 end_time:10:37
word:and start_time:10:37 end_time:10:37
word:you start_time:10:37 end_time:10:38
word:have start_time:10:38 end_time:10:38
word:3 start_time:10:38 end_time:10:38
word:row start_time:10:38 end_time:10:38
word:and start_time:10:38 end_time:10:38
word:3 start_time:10:38 end_time:10:39
word:column start_time:10:39 end_time:10:39
word:but start_time:10:39 end_time:10:40
word:you start_time:10:40 end_time:10:40
word:could start_time:10:40 end_time:10:41
word:not start_time:10:41 end_time:10:41
word:add start_time:10:41 end_time:10:41
word:these start_time:10:41 end_time:10:41
word:two start_time:10:41 end_time:10:41
word:matric start_time:10:41 end_time:10:42
word:you start_time:10:42 end_time:10:42
word:could start_time:10:42 end_time:10:42
word:not start_time:10:42 end_time:10:43
word:add start_time:10:43 end_time:10:43
word:i'm start_time:10:44 end_time:10:44
word:do start_time:10:44 end_time:10:45
word:differ start_time:10:45 end_time:10:45
word:color start_time:10:45 end_time:10:45
word:just start_time:10:45 end_time:10:45
word:so start_time:10:45 end_time:10:46
word:it' start_time:10:46 end_time:10:46
word:differ start_time:10:46 end_time:10:46
word:you start_time:10:46 end_time:10:47
word:could start_time:10:47 end_time:10:47
word:not start_time:10:47 end_time:10:47
word:add start_time:10:47 end_time:10:48
word:thi start_time:10:48 end_time:10:48
word:blue start_time:10:48 end_time:10:49
word:you start_time:10:49 end_time:10:49
word:could start_time:10:49 end_time:10:49
word:not start_time:10:49 end_time:10:49
word:add start_time:10:49 end_time:10:50
word:thi start_time:10:50 end_time:10:50
word:matrix start_time:10:50 end_time:10:50
word:- start_time:10:50 end_time:10:52
word:3 start_time:10:52 end_time:10:52
word:2 start_time:10:52 end_time:10:53
word:to start_time:10:54 end_time:10:54
word:the start_time:10:54 end_time:10:54
word:matrix start_time:10:54 end_time:10:55
word:to start_time:10:57 end_time:10:58
word:the start_time:10:58 end_time:10:58
word:matrix start_time:10:58 end_time:10:58
word:I start_time:10:58 end_time:10:58
word:don't start_time:10:58 end_time:10:59
word:know start_time:10:59 end_time:10:59
word:9 start_time:10:59 end_time:10:59
word:7 start_time:10:59 end_time:11:0
word:and start_time:11:2 end_time:11:2
word:whi start_time:11:2 end_time:11:2
word:can start_time:11:2 end_time:11:2
word:you start_time:11:2 end_time:11:3
word:not start_time:11:3 end_time:11:3
word:add start_time:11:3 end_time:11:3
word:them start_time:11:3 end_time:11:3
word:when start_time:11:3 end_time:11:4
word:they start_time:11:4 end_time:11:4
word:don't start_time:11:4 end_time:11:4
word:have start_time:11:4 end_time:11:4
word:correspond start_time:11:4 end_time:11:5
word:element start_time:11:5 end_time:11:5
word:to start_time:11:5 end_time:11:6
word:add start_time:11:6 end_time:11:6
word:up start_time:11:6 end_time:11:6
word:thi start_time:11:6 end_time:11:6
word:is start_time:11:6 end_time:11:6
word:a start_time:11:6 end_time:11:7
word:thi start_time:11:7 end_time:11:7
word:is start_time:11:7 end_time:11:7
word:a start_time:11:7 end_time:11:7
word:one start_time:11:7 end_time:11:8
word:row start_time:11:8 end_time:11:8
word:by start_time:11:8 end_time:11:9
word:two, start_time:11:9 end_time:11:9
word:thi start_time:11:9 end_time:11:9
word:is start_time:11:9 end_time:11:9
word:one start_time:11:9 end_time:11:10
word:by start_time:11:10 end_time:11:10
word:two start_time:11:10 end_time:11:10
word:and start_time:11:10 end_time:11:11
word:thi start_time:11:11 end_time:11:11
word:is start_time:11:11 end_time:11:12
word:to start_time:11:12 end_time:11:12
word:buy start_time:11:12 end_time:11:12
word:one start_time:11:12 end_time:11:13
word:so start_time:11:13 end_time:11:13
word:they start_time:11:13 end_time:11:13
word:don't start_time:11:13 end_time:11:13
word:have start_time:11:13 end_time:11:14
word:the start_time:11:14 end_time:11:14
word:two start_time:11:14 end_time:11:14
word:same start_time:11:14 end_time:11:14
word:dimens start_time:11:14 end_time:11:15
word:so start_time:11:15 end_time:11:15
word:we start_time:11:15 end_time:11:15
word:can't start_time:11:15 end_time:11:15
word:add start_time:11:15 end_time:11:15
word:or start_time:11:15 end_time:11:15
word:subtract start_time:11:15 end_time:11:16
word:these start_time:11:16 end_time:11:16
word:matric start_time:11:16 end_time:11:17
word:thi start_time:11:17 end_time:11:18
word:is start_time:11:18 end_time:11:18
word:a start_time:11:18 end_time:11:18
word:side start_time:11:18 end_time:11:18
word:note start_time:11:18 end_time:11:18
word:when start_time:11:18 end_time:11:19
word:a start_time:11:19 end_time:11:19
word:matrix start_time:11:19 end_time:11:20
word:ha start_time:11:20 end_time:11:20
word:when start_time:11:20 end_time:11:21
word:one start_time:11:21 end_time:11:21
word:of start_time:11:21 end_time:11:21
word:it start_time:11:21 end_time:11:21
word:dimens start_time:11:21 end_time:11:21
word:is start_time:11:21 end_time:11:22
word:one start_time:11:22 end_time:11:23
word:so start_time:11:23 end_time:11:23
word:for start_time:11:23 end_time:11:24
word:exampl start_time:11:24 end_time:11:24
word:here start_time:11:24 end_time:11:24
word:you start_time:11:24 end_time:11:25
word:have start_time:11:25 end_time:11:25
word:one start_time:11:25 end_time:11:25
word:row start_time:11:25 end_time:11:25
word:and start_time:11:25 end_time:11:26
word:multipl start_time:11:26 end_time:11:26
word:column start_time:11:26 end_time:11:26
word:thi start_time:11:26 end_time:11:27
word:is start_time:11:27 end_time:11:27
word:actual start_time:11:27 end_time:11:27
word:call start_time:11:27 end_time:11:28
word:a start_time:11:28 end_time:11:28
word:row start_time:11:28 end_time:11:28
word:vector start_time:11:28 end_time:11:28
word:a start_time:11:28 end_time:11:29
word:vector start_time:11:29 end_time:11:29
word:is start_time:11:29 end_time:11:29
word:essenti start_time:11:29 end_time:11:30
word:a start_time:11:30 end_time:11:30
word:one start_time:11:30 end_time:11:30
word:dimension start_time:11:30 end_time:11:30
word:matrix start_time:11:30 end_time:11:31
word:were start_time:11:31 end_time:11:31
word:one start_time:11:31 end_time:11:31
word:of start_time:11:31 end_time:11:31
word:the start_time:11:31 end_time:11:31
word:dimens start_time:11:31 end_time:11:32
word:is start_time:11:32 end_time:11:32
word:one start_time:11:32 end_time:11:32
word:so start_time:11:32 end_time:11:33
word:thi start_time:11:33 end_time:11:33
word:is start_time:11:33 end_time:11:33
word:a start_time:11:33 end_time:11:33
word:row start_time:11:33 end_time:11:33
word:vector start_time:11:33 end_time:11:34
word:and start_time:11:34 end_time:11:34
word:similarli start_time:11:34 end_time:11:35
word:thi start_time:11:35 end_time:11:35
word:is start_time:11:35 end_time:11:35
word:a start_time:11:35 end_time:11:35
word:column start_time:11:35 end_time:11:36
word:vector start_time:11:36 end_time:11:36
word:and start_time:11:36 end_time:11:36
word:that' start_time:11:36 end_time:11:37
word:just start_time:11:37 end_time:11:37
word:a start_time:11:37 end_time:11:37
word:littl start_time:11:37 end_time:11:37
word:extra start_time:11:37 end_time:11:37
word:terminolog start_time:11:37 end_time:11:38
word:you start_time:11:38 end_time:11:38
word:should start_time:11:38 end_time:11:38
word:know start_time:11:38 end_time:11:38
word:if start_time:11:38 end_time:11:39
word:you start_time:11:39 end_time:11:39
word:take start_time:11:39 end_time:11:39
word:linear start_time:11:39 end_time:11:39
word:algebra start_time:11:39 end_time:11:39
word:and start_time:11:39 end_time:11:40
word:calculu start_time:11:40 end_time:11:40
word:your start_time:11:40 end_time:11:41
word:professor start_time:11:41 end_time:11:41
word:might start_time:11:41 end_time:11:41
word:use start_time:11:41 end_time:11:42
word:those start_time:11:42 end_time:11:42
word:term start_time:11:42 end_time:11:42
word:and start_time:11:42 end_time:11:42
word:it' start_time:11:42 end_time:11:42
word:got start_time:11:42 end_time:11:42
word:to start_time:11:42 end_time:11:42
word:be start_time:11:42 end_time:11:42
word:familiar start_time:11:42 end_time:11:43
word:with start_time:11:43 end_time:11:43
word:it start_time:11:43 end_time:11:43
word:anyway start_time:11:43 end_time:11:44
word:i'm start_time:11:44 end_time:11:44
word:push start_time:11:44 end_time:11:45
word:11 start_time:11:45 end_time:11:45
word:minut start_time:11:45 end_time:11:45
word:so start_time:11:45 end_time:11:46
word:I start_time:11:46 end_time:11:46
word:will start_time:11:46 end_time:11:46
word:continu start_time:11:46 end_time:11:46
word:thi start_time:11:46 end_time:11:47
word:in start_time:11:47 end_time:11:47
word:the start_time:11:47 end_time:11:47
word:next start_time:11:47 end_time:11:47
word:video start_time:11:47 end_time:11:47
word:see start_time:11:47 end_time:11:48
word:you start_time:11:48 end_time:11:48
word:soon start_time:11:48 end_time:11:48
