word:everything start_time:0:0 end_time:0:1
word:of start_time:8:42 end_time:8:42
word:the start_time:8:42 end_time:8:42
word:right start_time:8:42 end_time:8:43
word:sohcahtoa start_time:8:43 end_time:8:43
word:down start_time:8:43 end_time:8:43
word:so start_time:8:44 end_time:8:45
word:TOA start_time:8:46 end_time:8:48
word:so start_time:8:49 end_time:8:50
word:what start_time:8:50 end_time:8:50
word:deals start_time:8:50 end_time:8:50
word:with start_time:8:50 end_time:8:50
word:the start_time:8:50 end_time:8:50
word:opposite start_time:8:50 end_time:8:51
word:and start_time:8:51 end_time:8:51
word:the start_time:8:51 end_time:8:51
word:hypotenuse start_time:8:51 end_time:8:52
word:opposite start_time:8:53 end_time:8:54
word:and start_time:8:54 end_time:8:54
word:hypotenuse start_time:8:54 end_time:8:55
word:sign start_time:8:55 end_time:8:55
word:so start_time:8:55 end_time:8:56
word:the start_time:8:56 end_time:8:56
word:sine start_time:8:56 end_time:8:56
word:of start_time:8:56 end_time:8:57
word:theta start_time:8:57 end_time:8:57
word:the start_time:8:57 end_time:8:58
word:sine start_time:8:58 end_time:8:58
word:of start_time:8:58 end_time:8:58
word:theta start_time:8:58 end_time:8:59
word:is start_time:8:59 end_time:9:0
word:equal start_time:9:0 end_time:9:0
word:to start_time:9:0 end_time:9:1
word:the start_time:9:1 end_time:9:1
word:opposite start_time:9:1 end_time:9:2
word:which start_time:9:2 end_time:9:2
word:is start_time:9:2 end_time:9:3
word:the start_time:9:3 end_time:9:3
word:Y start_time:9:3 end_time:9:3
word:side start_time:9:3 end_time:9:4
word:which start_time:9:4 end_time:9:4
word:is start_time:9:4 end_time:9:4
word:equal start_time:9:4 end_time:9:5
word:to start_time:9:5 end_time:9:5
word:Y start_time:9:5 end_time:9:5
word:over start_time:9:5 end_time:9:6
word:the start_time:9:6 end_time:9:6
word:hypotenuse start_time:9:6 end_time:9:7
word:which start_time:9:7 end_time:9:7
word:is start_time:9:7 end_time:9:8
word:are start_time:9:8 end_time:9:8
word:sequel start_time:9:9 end_time:9:10
word:to start_time:9:10 end_time:9:10
word:our start_time:9:10 end_time:9:10
word:and start_time:9:10 end_time:9:11
word:so start_time:9:11 end_time:9:11
word:if start_time:9:11 end_time:9:11
word:you start_time:9:11 end_time:9:11
word:multiply start_time:9:11 end_time:9:11
word:both start_time:9:11 end_time:9:12
word:sides start_time:9:12 end_time:9:12
word:by start_time:9:12 end_time:9:12
word:are start_time:9:12 end_time:9:13
word:you start_time:9:13 end_time:9:13
word:get start_time:9:13 end_time:9:13
word:what start_time:9:13 end_time:9:14
word:are start_time:9:14 end_time:9:14
word:sine start_time:9:14 end_time:9:15
word:Theta start_time:9:15 end_time:9:15
word:is start_time:9:16 end_time:9:17
word:equal start_time:9:17 end_time:9:17
word:to start_time:9:17 end_time:9:17
word:Y start_time:9:17 end_time:9:18
word:and start_time:9:18 end_time:9:19
word:then start_time:9:19 end_time:9:19
word:let's start_time:9:19 end_time:9:20
word:do start_time:9:20 end_time:9:20
word:it start_time:9:20 end_time:9:20
word:the start_time:9:20 end_time:9:20
word:other start_time:9:20 end_time:9:20
word:way start_time:9:20 end_time:9:20
word:what start_time:9:20 end_time:9:21
word:if start_time:9:21 end_time:9:21
word:we start_time:9:21 end_time:9:21
word:wanted start_time:9:21 end_time:9:21
word:at start_time:9:21 end_time:9:21
word:have start_time:9:21 end_time:9:21
word:an start_time:9:21 end_time:9:22
word:equation start_time:9:22 end_time:9:22
word:for start_time:9:22 end_time:9:22
word:Theta start_time:9:22 end_time:9:23
word:R start_time:9:23 end_time:9:23
word:and start_time:9:23 end_time:9:23
word:x start_time:9:23 end_time:9:23
word:x start_time:9:23 end_time:9:24
word:is start_time:9:24 end_time:9:25
word:adjacent start_time:9:25 end_time:9:25
word:to start_time:9:25 end_time:9:26
word:the start_time:9:26 end_time:9:26
word:angle start_time:9:26 end_time:9:26
word:are start_time:9:26 end_time:9:27
word:still start_time:9:27 end_time:9:27
word:the start_time:9:27 end_time:9:27
word:hypotenuse start_time:9:27 end_time:9:28
word:so start_time:9:28 end_time:9:28
word:what start_time:9:28 end_time:9:28
word:is start_time:9:28 end_time:9:29
word:with start_time:9:29 end_time:9:29
word:adjacent start_time:9:29 end_time:9:29
word:and start_time:9:29 end_time:9:30
word:hypotenuse start_time:9:30 end_time:9:30
word:with start_time:9:30 end_time:9:30
word:ATS start_time:9:30 end_time:9:31
word:cosine start_time:9:31 end_time:9:32
word:so start_time:9:32 end_time:9:33
word:we start_time:9:33 end_time:9:33
word:have start_time:9:33 end_time:9:33
word:the start_time:9:33 end_time:9:33
word:cosine start_time:9:33 end_time:9:34
word:of start_time:9:34 end_time:9:35
word:theta start_time:9:35 end_time:9:35
word:is start_time:9:35 end_time:9:37
word:equal start_time:9:37 end_time:9:37
word:to start_time:9:37 end_time:9:37
word:the start_time:9:37 end_time:9:37
word:adjacent start_time:9:37 end_time:9:37
word:is start_time:9:37 end_time:9:38
word:equal start_time:9:38 end_time:9:39
word:to start_time:9:39 end_time:9:39
word:X start_time:9:39 end_time:9:39
word:over start_time:9:39 end_time:9:40
word:the start_time:9:40 end_time:9:40
word:hypotenuse start_time:9:40 end_time:9:41
word:which start_time:9:41 end_time:9:42
word:is start_time:9:42 end_time:9:42
word:our start_time:9:42 end_time:9:43
word:multiply start_time:9:43 end_time:9:44
word:both start_time:9:44 end_time:9:44
word:sides start_time:9:44 end_time:9:44
word:by start_time:9:44 end_time:9:45
word:RN start_time:9:45 end_time:9:45
word:you start_time:9:45 end_time:9:45
word:get start_time:9:45 end_time:9:46
word:X start_time:9:46 end_time:9:46
word:is start_time:9:46 end_time:9:47
word:equal start_time:9:47 end_time:9:47
word:to start_time:9:47 end_time:9:47
word:our start_time:9:47 end_time:9:49
word:cosine start_time:9:49 end_time:9:50
word:Theta start_time:9:50 end_time:9:50
word:and start_time:9:50 end_time:9:51
word:really start_time:9:51 end_time:9:51
word:when start_time:9:51 end_time:9:51
word:you're start_time:9:51 end_time:9:52
word:quick start_time:9:52 end_time:9:52
word:with start_time:9:52 end_time:9:52
word:this start_time:9:52 end_time:9:52
word:formula start_time:9:52 end_time:9:53
word:which start_time:9:53 end_time:9:53
word:you start_time:9:53 end_time:9:54
word:can start_time:9:54 end_time:10:5
word:easily start_time:10:5 end_time:10:5
word:drive start_time:10:5 end_time:10:5
word:that start_time:10:5 end_time:10:6
word:one start_time:10:6 end_time:10:6
word:and start_time:10:7 end_time:10:7
word:this start_time:10:7 end_time:10:7
word:one start_time:10:7 end_time:10:8
word:was start_time:10:8 end_time:10:8
word:just start_time:10:8 end_time:10:8
word:as start_time:10:8 end_time:10:8
word:the start_time:10:8 end_time:10:8
word:Pythagorean start_time:10:8 end_time:10:9
word:theorem start_time:10:9 end_time:10:9
word:you're start_time:10:9 end_time:10:11
word:fully start_time:10:11 end_time:10:11
word:equipped start_time:10:11 end_time:10:12
word:convert start_time:10:12 end_time:10:12
word:between start_time:10:12 end_time:10:12
word:polar start_time:10:12 end_time:10:13
word:and start_time:10:13 end_time:10:14
word:rectangular start_time:10:14 end_time:10:14
word:coordinates start_time:10:14 end_time:10:14
